velocity_vertical,velocity_horizontal,velocity_axial,timestamp
0.04500000178813934,0.06300000101327896,0.08399999886751175,2023-12-01 00:26:02
0.041999999433755875,0.035999998450279236,0.05299999937415123,2023-12-01 00:27:02
0.03799999877810478,0.05700000002980232,0.06599999964237213,2023-12-01 00:28:02
0.05999999865889549,0.05000000074505806,0.04899999871850014,2023-12-01 00:29:02
0.04100000113248825,0.04600000008940697,0.06700000166893005,2023-12-01 00:30:02
0.03400000184774399,0.050999999046325684,0.06300000101327896,2023-12-01 00:31:02
0.04899999871850014,0.035999998450279236,0.0689999982714653,2023-12-01 00:32:02
0.054999999701976776,0.054999999701976776,0.054999999701976776,2023-12-01 00:33:02
0.04800000041723251,0.057999998331069946,0.06599999964237213,2023-12-01 00:34:02
0.06599999964237213,0.06499999761581421,0.0820000022649765,2023-12-01 00:35:02
0.0560000017285347,0.04100000113248825,0.07100000232458115,2023-12-01 00:36:02
0.06499999761581421,0.04600000008940697,0.0430000014603138,2023-12-01 00:37:02
0.03799999877810478,0.03400000184774399,0.052000001072883606,2023-12-01 00:38:02
0.03400000184774399,0.028999999165534973,0.0820000022649765,2023-12-01 00:39:02
0.05400000140070915,0.05700000002980232,0.06599999964237213,2023-12-01 00:40:02
0.04899999871850014,0.04699999839067459,0.06499999761581421,2023-12-01 00:41:02
0.05299999937415123,0.052000001072883606,0.05299999937415123,2023-12-01 00:42:02
0.04699999839067459,0.05900000035762787,0.05999999865889549,2023-12-01 00:43:02
0.05299999937415123,0.050999999046325684,0.052000001072883606,2023-12-01 00:44:02
0.05299999937415123,0.03500000014901161,0.05999999865889549,2023-12-01 00:45:02
0.05000000074505806,0.04100000113248825,0.07400000095367432,2023-12-01 00:46:02
0.04899999871850014,0.039000000804662704,0.06800000369548798,2023-12-01 00:47:02
0.04500000178813934,0.052000001072883606,0.04899999871850014,2023-12-01 00:48:02
0.0729999989271164,0.057999998331069946,0.05299999937415123,2023-12-01 00:49:02
0.052000001072883606,0.039000000804662704,0.06700000166893005,2023-12-01 00:50:02
0.06499999761581421,0.054999999701976776,0.10300000011920929,2023-12-01 00:51:02
0.06199999898672104,0.035999998450279236,0.054999999701976776,2023-12-01 00:52:02
0.03999999910593033,0.04699999839067459,0.05999999865889549,2023-12-01 00:53:02
0.04699999839067459,0.03400000184774399,0.07199999690055847,2023-12-01 00:54:02
0.06300000101327896,0.03799999877810478,0.07100000232458115,2023-12-01 00:55:02
0.06199999898672104,0.05299999937415123,0.061000000685453415,2023-12-01 00:56:02
0.04100000113248825,0.032999999821186066,0.054999999701976776,2023-12-01 00:57:02
0.04600000008940697,0.028999999165534973,0.08900000154972076,2023-12-01 00:58:02
0.05999999865889549,0.03500000014901161,0.07199999690055847,2023-12-01 00:59:02
0.05900000035762787,0.057999998331069946,0.06700000166893005,2023-12-01 01:00:02
0.050999999046325684,0.04500000178813934,0.08699999749660492,2023-12-01 01:01:02
0.04600000008940697,0.04800000041723251,0.08399999886751175,2023-12-01 01:02:02
0.04600000008940697,0.03099999949336052,0.061000000685453415,2023-12-01 01:03:02
0.052000001072883606,0.04500000178813934,0.0689999982714653,2023-12-01 01:04:02
0.05999999865889549,0.041999999433755875,0.07699999958276749,2023-12-01 01:05:02
0.03799999877810478,0.029999999329447746,0.04800000041723251,2023-12-01 01:06:02
0.07999999821186066,0.052000001072883606,0.06499999761581421,2023-12-01 01:07:02
0.050999999046325684,0.05400000140070915,0.06599999964237213,2023-12-01 01:08:02
0.0560000017285347,0.03799999877810478,0.05299999937415123,2023-12-01 01:09:02
0.06300000101327896,0.032999999821186066,0.06300000101327896,2023-12-01 01:10:02
0.054999999701976776,0.03500000014901161,0.0949999988079071,2023-12-01 01:11:02
0.04800000041723251,0.054999999701976776,0.06499999761581421,2023-12-01 01:12:02
0.04699999839067459,0.04399999976158142,0.07800000160932541,2023-12-01 01:13:02
0.04500000178813934,0.04399999976158142,0.0560000017285347,2023-12-01 01:14:02
0.0430000014603138,0.04399999976158142,0.07199999690055847,2023-12-01 01:15:02
0.04899999871850014,0.04500000178813934,0.09000000357627869,2023-12-01 01:16:02
0.0689999982714653,0.03999999910593033,0.0820000022649765,2023-12-01 01:17:02
0.054999999701976776,0.032999999821186066,0.07599999755620956,2023-12-01 01:18:02
0.06300000101327896,0.05700000002980232,0.0689999982714653,2023-12-01 01:19:02
0.07199999690055847,0.03799999877810478,0.07599999755620956,2023-12-01 01:20:02
0.0430000014603138,0.05299999937415123,0.04500000178813934,2023-12-01 01:21:02
0.06300000101327896,0.03500000014901161,0.05900000035762787,2023-12-01 01:22:02
0.05400000140070915,0.041999999433755875,0.0689999982714653,2023-12-01 01:23:02
0.0430000014603138,0.06300000101327896,0.04399999976158142,2023-12-01 01:24:02
0.05000000074505806,0.03799999877810478,0.054999999701976776,2023-12-01 01:25:02
0.05299999937415123,0.04600000008940697,0.061000000685453415,2023-12-01 01:26:02
0.050999999046325684,0.04399999976158142,0.06400000303983688,2023-12-01 01:27:02
0.04500000178813934,0.050999999046325684,0.061000000685453415,2023-12-01 01:28:02
0.04699999839067459,0.054999999701976776,0.05400000140070915,2023-12-01 01:29:02
0.039000000804662704,0.05000000074505806,0.0729999989271164,2023-12-01 01:30:02
0.050999999046325684,0.04100000113248825,0.06800000369548798,2023-12-01 01:31:02
0.05700000002980232,0.0430000014603138,0.08100000023841858,2023-12-01 01:32:02
0.06599999964237213,0.03999999910593033,0.06199999898672104,2023-12-01 01:33:02
0.04500000178813934,0.05700000002980232,0.06700000166893005,2023-12-01 01:34:02
0.052000001072883606,0.03799999877810478,0.08500000089406967,2023-12-01 01:35:02
0.05900000035762787,0.03999999910593033,0.07800000160932541,2023-12-01 01:36:02
0.05999999865889549,0.0430000014603138,0.05299999937415123,2023-12-01 01:37:02
0.04399999976158142,0.041999999433755875,0.08500000089406967,2023-12-01 01:38:02
0.05999999865889549,0.0689999982714653,0.07900000363588333,2023-12-01 01:39:02
0.05000000074505806,0.04699999839067459,0.057999998331069946,2023-12-01 01:40:02
0.052000001072883606,0.04500000178813934,0.057999998331069946,2023-12-01 01:41:02
0.06400000303983688,0.050999999046325684,0.050999999046325684,2023-12-01 01:42:02
0.03999999910593033,0.041999999433755875,0.06400000303983688,2023-12-01 01:43:02
0.05400000140070915,0.03400000184774399,0.07199999690055847,2023-12-01 01:44:02
0.039000000804662704,0.041999999433755875,0.07100000232458115,2023-12-01 01:45:02
0.05299999937415123,0.04100000113248825,0.052000001072883606,2023-12-01 01:46:02
0.04500000178813934,0.03999999910593033,0.06599999964237213,2023-12-01 01:47:02
0.06300000101327896,0.054999999701976776,0.07999999821186066,2023-12-01 01:48:02
0.05900000035762787,0.04399999976158142,0.07400000095367432,2023-12-01 01:49:02
0.03700000047683716,0.035999998450279236,0.05900000035762787,2023-12-01 01:50:02
0.0430000014603138,0.04699999839067459,0.06400000303983688,2023-12-01 01:51:02
0.0560000017285347,0.03999999910593033,0.05700000002980232,2023-12-01 01:52:02
0.057999998331069946,0.0560000017285347,0.05700000002980232,2023-12-01 01:53:02
0.054999999701976776,0.04500000178813934,0.07599999755620956,2023-12-01 01:54:02
0.03700000047683716,0.029999999329447746,0.04500000178813934,2023-12-01 01:55:02
0.061000000685453415,0.04600000008940697,0.08299999684095383,2023-12-01 01:56:02
0.0430000014603138,0.03799999877810478,0.06599999964237213,2023-12-01 01:57:02
0.03799999877810478,0.035999998450279236,0.05700000002980232,2023-12-01 01:58:02
0.052000001072883606,0.05299999937415123,0.04899999871850014,2023-12-01 01:59:02
0.03400000184774399,0.03799999877810478,0.07800000160932541,2023-12-01 02:00:02
0.039000000804662704,0.04899999871850014,0.061000000685453415,2023-12-01 02:01:02
0.0430000014603138,0.0430000014603138,0.05700000002980232,2023-12-01 02:02:02
0.03700000047683716,0.03999999910593033,0.06599999964237213,2023-12-01 02:03:02
0.05299999937415123,0.032999999821186066,0.07599999755620956,2023-12-01 02:04:02
0.05299999937415123,0.04800000041723251,0.10199999809265137,2023-12-01 02:05:02
0.03700000047683716,0.04800000041723251,0.07999999821186066,2023-12-01 02:06:02
0.057999998331069946,0.04800000041723251,0.06300000101327896,2023-12-01 02:07:02
0.06300000101327896,0.05299999937415123,0.08799999952316284,2023-12-01 02:08:02
0.04600000008940697,0.04899999871850014,0.06199999898672104,2023-12-01 02:09:02
0.05400000140070915,0.0430000014603138,0.07199999690055847,2023-12-01 02:10:02
0.05900000035762787,0.05700000002980232,0.054999999701976776,2023-12-01 02:11:02
0.0430000014603138,0.052000001072883606,0.06700000166893005,2023-12-01 02:12:02
0.054999999701976776,0.03500000014901161,0.04500000178813934,2023-12-01 02:13:02
0.03999999910593033,0.0430000014603138,0.0560000017285347,2023-12-01 02:14:02
0.041999999433755875,0.0430000014603138,0.07900000363588333,2023-12-01 02:15:02
0.050999999046325684,0.05900000035762787,0.05999999865889549,2023-12-01 02:16:02
0.04500000178813934,0.050999999046325684,0.06599999964237213,2023-12-01 02:17:02
0.04500000178813934,0.03700000047683716,0.06400000303983688,2023-12-01 02:18:02
0.05299999937415123,0.032999999821186066,0.06300000101327896,2023-12-01 02:19:02
0.05000000074505806,0.05000000074505806,0.06800000369548798,2023-12-01 02:20:02
0.07699999958276749,0.04800000041723251,0.061000000685453415,2023-12-01 02:21:02
0.05999999865889549,0.04600000008940697,0.06800000369548798,2023-12-01 02:22:02
0.035999998450279236,0.04899999871850014,0.05900000035762787,2023-12-01 02:23:02
0.08500000089406967,0.03200000151991844,0.04800000041723251,2023-12-01 02:24:02
0.04100000113248825,0.05400000140070915,0.0729999989271164,2023-12-01 02:25:02
0.03999999910593033,0.057999998331069946,0.04899999871850014,2023-12-01 02:26:02
0.03799999877810478,0.04399999976158142,0.07500000298023224,2023-12-01 02:27:02
0.05000000074505806,0.03500000014901161,0.10300000011920929,2023-12-01 02:28:02
0.05700000002980232,0.04800000041723251,0.061000000685453415,2023-12-01 02:29:02
0.04699999839067459,0.0430000014603138,0.07900000363588333,2023-12-01 02:30:02
0.04600000008940697,0.057999998331069946,0.09200000017881393,2023-12-01 02:31:02
0.041999999433755875,0.04399999976158142,0.05999999865889549,2023-12-01 02:32:02
0.06400000303983688,0.03700000047683716,0.07199999690055847,2023-12-01 02:33:02
0.054999999701976776,0.04699999839067459,0.06300000101327896,2023-12-01 02:34:02
0.05299999937415123,0.04600000008940697,0.06599999964237213,2023-12-01 02:35:02
0.03700000047683716,0.04800000041723251,0.061000000685453415,2023-12-01 02:36:02
0.029999999329447746,0.04600000008940697,0.05000000074505806,2023-12-01 02:37:02
0.06599999964237213,0.050999999046325684,0.06599999964237213,2023-12-01 02:38:02
0.04100000113248825,0.04100000113248825,0.08900000154972076,2023-12-01 02:39:02
0.05299999937415123,0.04800000041723251,0.07199999690055847,2023-12-01 02:40:02
0.039000000804662704,0.04500000178813934,0.05400000140070915,2023-12-01 02:41:02
0.05400000140070915,0.0560000017285347,0.06599999964237213,2023-12-01 02:42:02
0.0430000014603138,0.03999999910593033,0.0689999982714653,2023-12-01 02:43:02
0.07400000095367432,0.03700000047683716,0.0689999982714653,2023-12-01 02:44:02
0.04899999871850014,0.02500000037252903,0.06800000369548798,2023-12-01 02:45:02
0.04600000008940697,0.03500000014901161,0.050999999046325684,2023-12-01 02:46:02
0.041999999433755875,0.04100000113248825,0.05299999937415123,2023-12-01 02:47:02
0.05999999865889549,0.03799999877810478,0.04699999839067459,2023-12-01 02:48:02
0.07500000298023224,0.04100000113248825,0.08500000089406967,2023-12-01 02:49:02
0.05999999865889549,0.04500000178813934,0.07599999755620956,2023-12-01 02:50:02
0.05999999865889549,0.0560000017285347,0.07400000095367432,2023-12-01 02:51:02
0.05299999937415123,0.04600000008940697,0.10100000351667404,2023-12-01 02:52:02
0.04800000041723251,0.041999999433755875,0.08699999749660492,2023-12-01 02:53:02
0.052000001072883606,0.04500000178813934,0.04500000178813934,2023-12-01 02:54:02
0.054999999701976776,0.050999999046325684,0.09700000286102295,2023-12-01 02:55:02
0.05900000035762787,0.03999999910593033,0.07599999755620956,2023-12-01 02:56:02
0.04600000008940697,0.050999999046325684,0.07000000029802322,2023-12-01 02:57:02
0.05900000035762787,0.041999999433755875,0.0689999982714653,2023-12-01 02:58:02
0.07500000298023224,0.039000000804662704,0.07900000363588333,2023-12-01 02:59:02
0.07599999755620956,0.039000000804662704,0.05900000035762787,2023-12-01 03:00:02
0.050999999046325684,0.050999999046325684,0.061000000685453415,2023-12-01 03:01:02
0.04399999976158142,0.04500000178813934,0.0689999982714653,2023-12-01 03:02:02
0.057999998331069946,0.04399999976158142,0.05000000074505806,2023-12-01 03:03:02
0.04800000041723251,0.04100000113248825,0.06499999761581421,2023-12-01 03:04:02
0.057999998331069946,0.05400000140070915,0.09300000220537186,2023-12-01 03:05:02
0.03799999877810478,0.03700000047683716,0.06599999964237213,2023-12-01 03:06:02
0.0560000017285347,0.052000001072883606,0.06300000101327896,2023-12-01 03:07:02
0.03700000047683716,0.032999999821186066,0.05400000140070915,2023-12-01 03:08:02
0.04899999871850014,0.035999998450279236,0.0729999989271164,2023-12-01 03:09:02
0.06300000101327896,0.03999999910593033,0.05000000074505806,2023-12-01 03:10:02
0.07199999690055847,0.041999999433755875,0.08399999886751175,2023-12-01 03:11:02
0.04100000113248825,0.035999998450279236,0.054999999701976776,2023-12-01 03:12:02
0.0430000014603138,0.07000000029802322,0.08399999886751175,2023-12-01 03:13:02
0.04600000008940697,0.054999999701976776,0.07100000232458115,2023-12-01 03:14:02
0.054999999701976776,0.04100000113248825,0.0430000014603138,2023-12-01 03:15:02
0.05000000074505806,0.04399999976158142,0.06499999761581421,2023-12-01 03:16:02
0.04800000041723251,0.052000001072883606,0.07199999690055847,2023-12-01 03:17:02
0.04699999839067459,0.052000001072883606,0.07900000363588333,2023-12-01 03:18:02
0.09300000220537186,0.0430000014603138,0.06400000303983688,2023-12-01 03:19:02
0.03400000184774399,0.054999999701976776,0.05999999865889549,2023-12-01 03:20:02
0.035999998450279236,0.041999999433755875,0.05400000140070915,2023-12-01 03:21:02
0.04600000008940697,0.04399999976158142,0.04399999976158142,2023-12-01 03:22:02
0.04600000008940697,0.03500000014901161,0.04899999871850014,2023-12-01 03:23:02
0.032999999821186066,0.05400000140070915,0.0689999982714653,2023-12-01 03:24:02
0.050999999046325684,0.04399999976158142,0.04899999871850014,2023-12-01 03:25:02
0.06400000303983688,0.04600000008940697,0.04699999839067459,2023-12-01 03:26:02
0.05900000035762787,0.06499999761581421,0.06199999898672104,2023-12-01 03:27:02
0.04399999976158142,0.03799999877810478,0.0689999982714653,2023-12-01 03:28:02
0.05000000074505806,0.04399999976158142,0.0729999989271164,2023-12-01 03:29:02
0.05400000140070915,0.04100000113248825,0.06700000166893005,2023-12-01 03:30:02
0.04399999976158142,0.041999999433755875,0.07599999755620956,2023-12-01 03:31:02
0.04399999976158142,0.03700000047683716,0.06499999761581421,2023-12-01 03:32:02
0.052000001072883606,0.04100000113248825,0.04600000008940697,2023-12-01 03:33:02
0.057999998331069946,0.04100000113248825,0.052000001072883606,2023-12-01 03:34:02
0.041999999433755875,0.07000000029802322,0.07500000298023224,2023-12-01 03:35:02
0.050999999046325684,0.05400000140070915,0.07500000298023224,2023-12-01 03:36:02
0.04899999871850014,0.06499999761581421,0.09799999743700027,2023-12-01 03:37:02
0.04699999839067459,0.03200000151991844,0.05700000002980232,2023-12-01 03:38:02
0.03999999910593033,0.05000000074505806,0.06499999761581421,2023-12-01 03:39:02
0.050999999046325684,0.06400000303983688,0.05299999937415123,2023-12-01 03:40:02
0.0560000017285347,0.05299999937415123,0.0729999989271164,2023-12-01 03:41:02
0.04600000008940697,0.04899999871850014,0.050999999046325684,2023-12-01 03:42:02
0.057999998331069946,0.05400000140070915,0.0820000022649765,2023-12-01 03:43:02
0.05400000140070915,0.0430000014603138,0.06300000101327896,2023-12-01 03:44:02
0.04800000041723251,0.04699999839067459,0.05400000140070915,2023-12-01 03:45:02
0.050999999046325684,0.05700000002980232,0.05400000140070915,2023-12-01 03:46:02
0.035999998450279236,0.03400000184774399,0.0729999989271164,2023-12-01 03:47:02
0.0430000014603138,0.04399999976158142,0.07000000029802322,2023-12-01 03:48:02
0.05000000074505806,0.03099999949336052,0.07500000298023224,2023-12-01 03:49:02
0.04399999976158142,0.06499999761581421,0.08299999684095383,2023-12-01 03:50:02
0.04100000113248825,0.054999999701976776,0.05900000035762787,2023-12-01 03:51:02
0.0560000017285347,0.03200000151991844,0.04800000041723251,2023-12-01 03:52:02
0.050999999046325684,0.041999999433755875,0.05999999865889549,2023-12-01 03:53:02
0.04500000178813934,0.039000000804662704,0.05400000140070915,2023-12-01 03:54:02
0.03400000184774399,0.03400000184774399,0.057999998331069946,2023-12-01 03:55:02
0.03999999910593033,0.03099999949336052,0.07999999821186066,2023-12-01 03:56:02
0.05299999937415123,0.03700000047683716,0.07500000298023224,2023-12-01 03:57:02
0.06599999964237213,0.04800000041723251,0.09799999743700027,2023-12-01 03:58:02
0.03700000047683716,0.04600000008940697,0.05400000140070915,2023-12-01 03:59:02
0.0430000014603138,0.050999999046325684,0.05900000035762787,2023-12-01 04:00:02
0.041999999433755875,0.04899999871850014,0.05700000002980232,2023-12-01 04:01:02
0.057999998331069946,0.05999999865889549,0.06700000166893005,2023-12-01 04:02:02
0.04100000113248825,0.03200000151991844,0.0729999989271164,2023-12-01 04:03:02
0.032999999821186066,0.03500000014901161,0.061000000685453415,2023-12-01 04:04:02
0.054999999701976776,0.03799999877810478,0.061000000685453415,2023-12-01 04:05:02
0.07400000095367432,0.03700000047683716,0.06700000166893005,2023-12-01 04:06:02
0.039000000804662704,0.050999999046325684,0.07500000298023224,2023-12-01 04:07:02
0.057999998331069946,0.06599999964237213,0.04399999976158142,2023-12-01 04:08:02
0.054999999701976776,0.03200000151991844,0.06700000166893005,2023-12-01 04:09:02
0.041999999433755875,0.05299999937415123,0.06700000166893005,2023-12-01 04:10:02
0.052000001072883606,0.0430000014603138,0.05700000002980232,2023-12-01 04:11:02
0.03999999910593033,0.041999999433755875,0.06499999761581421,2023-12-01 04:12:02
0.061000000685453415,0.03999999910593033,0.052000001072883606,2023-12-01 04:13:02
0.052000001072883606,0.04100000113248825,0.052000001072883606,2023-12-01 04:14:02
0.054999999701976776,0.07699999958276749,0.06300000101327896,2023-12-01 04:15:02
0.03700000047683716,0.06400000303983688,0.061000000685453415,2023-12-01 04:16:02
0.06700000166893005,0.04500000178813934,0.04899999871850014,2023-12-01 04:17:02
0.05000000074505806,0.06599999964237213,0.10100000351667404,2023-12-01 04:18:02
0.05900000035762787,0.050999999046325684,0.04800000041723251,2023-12-01 04:19:02
0.05299999937415123,0.06800000369548798,0.07599999755620956,2023-12-01 04:20:02
0.052000001072883606,0.03999999910593033,0.07699999958276749,2023-12-01 04:21:02
0.03700000047683716,0.03999999910593033,0.061000000685453415,2023-12-01 04:22:02
0.0820000022649765,0.06599999964237213,0.0689999982714653,2023-12-01 04:23:02
0.06400000303983688,0.061000000685453415,0.0860000029206276,2023-12-01 04:24:02
0.03999999910593033,0.03799999877810478,0.07000000029802322,2023-12-01 04:25:02
0.06800000369548798,0.054999999701976776,0.06499999761581421,2023-12-01 04:26:02
0.041999999433755875,0.05900000035762787,0.06599999964237213,2023-12-01 04:27:02
0.05000000074505806,0.05900000035762787,0.06499999761581421,2023-12-01 04:28:02
0.05000000074505806,0.07400000095367432,0.0689999982714653,2023-12-01 04:29:02
0.04600000008940697,0.04899999871850014,0.07100000232458115,2023-12-01 04:30:02
0.04699999839067459,0.04699999839067459,0.09099999815225601,2023-12-01 04:31:02
0.0729999989271164,0.050999999046325684,0.08100000023841858,2023-12-01 04:32:02
0.04399999976158142,0.041999999433755875,0.05999999865889549,2023-12-01 04:33:02
0.07599999755620956,0.052000001072883606,0.07500000298023224,2023-12-01 04:34:02
0.04699999839067459,0.05299999937415123,0.06800000369548798,2023-12-01 04:35:02
0.054999999701976776,0.05400000140070915,0.06499999761581421,2023-12-01 04:36:02
0.06700000166893005,0.05400000140070915,0.07500000298023224,2023-12-01 04:37:02
0.029999999329447746,0.054999999701976776,0.07599999755620956,2023-12-01 04:38:02
0.04399999976158142,0.04800000041723251,0.08799999952316284,2023-12-01 04:39:02
0.06800000369548798,0.04699999839067459,0.07500000298023224,2023-12-01 04:40:02
0.05700000002980232,0.04399999976158142,0.05999999865889549,2023-12-01 04:41:02
0.05999999865889549,0.03400000184774399,0.05900000035762787,2023-12-01 04:42:02
0.03200000151991844,0.04500000178813934,0.0430000014603138,2023-12-01 04:43:02
0.04800000041723251,0.052000001072883606,0.0560000017285347,2023-12-01 04:44:02
0.05299999937415123,0.04699999839067459,0.07000000029802322,2023-12-01 04:45:02
0.03999999910593033,0.04800000041723251,0.0689999982714653,2023-12-01 04:46:02
0.05999999865889549,0.04800000041723251,0.06700000166893005,2023-12-01 04:47:02
0.05400000140070915,0.03099999949336052,0.07500000298023224,2023-12-01 04:48:02
0.03999999910593033,0.03799999877810478,0.07999999821186066,2023-12-01 04:49:02
0.05299999937415123,0.04500000178813934,0.05400000140070915,2023-12-01 04:50:02
0.05400000140070915,0.04100000113248825,0.061000000685453415,2023-12-01 04:51:02
0.07199999690055847,0.0689999982714653,0.08500000089406967,2023-12-01 04:52:02
0.061000000685453415,0.032999999821186066,0.057999998331069946,2023-12-01 04:53:02
0.05999999865889549,0.04899999871850014,0.05999999865889549,2023-12-01 04:54:02
0.050999999046325684,0.07500000298023224,0.09600000083446503,2023-12-01 04:55:02
0.0430000014603138,0.04899999871850014,0.05999999865889549,2023-12-01 04:56:02
0.03999999910593033,0.052000001072883606,0.06199999898672104,2023-12-01 04:57:02
0.06499999761581421,0.032999999821186066,0.05400000140070915,2023-12-01 04:58:02
0.050999999046325684,0.03700000047683716,0.050999999046325684,2023-12-01 04:59:02
0.0729999989271164,0.05400000140070915,0.057999998331069946,2023-12-01 05:00:02
0.04699999839067459,0.04699999839067459,0.05299999937415123,2023-12-01 05:01:02
0.04699999839067459,0.052000001072883606,0.06599999964237213,2023-12-01 05:02:02
0.08699999749660492,0.07000000029802322,0.13600000739097595,2023-12-01 05:03:02
0.04100000113248825,0.041999999433755875,0.07100000232458115,2023-12-01 05:04:02
0.06499999761581421,0.052000001072883606,0.07800000160932541,2023-12-01 05:05:02
0.06199999898672104,0.052000001072883606,0.07900000363588333,2023-12-01 05:06:02
0.039000000804662704,0.054999999701976776,0.0949999988079071,2023-12-01 05:07:02
0.07500000298023224,0.06400000303983688,0.10700000077486038,2023-12-01 05:08:02
0.08399999886751175,0.06599999964237213,0.07599999755620956,2023-12-01 05:09:02
0.041999999433755875,0.03500000014901161,0.061000000685453415,2023-12-01 05:10:02
0.03999999910593033,0.04600000008940697,0.05999999865889549,2023-12-01 05:11:02
0.05299999937415123,0.03700000047683716,0.06300000101327896,2023-12-01 05:12:02
0.06499999761581421,0.04500000178813934,0.05900000035762787,2023-12-01 05:13:02
0.06599999964237213,0.06400000303983688,0.07999999821186066,2023-12-01 05:14:02
0.054999999701976776,0.05999999865889549,0.0689999982714653,2023-12-01 05:15:02
0.03999999910593033,0.03200000151991844,0.052000001072883606,2023-12-01 05:16:02
0.057999998331069946,0.03999999910593033,0.07000000029802322,2023-12-01 05:17:02
0.0430000014603138,0.05999999865889549,0.054999999701976776,2023-12-01 05:18:02
0.05299999937415123,0.039000000804662704,0.07699999958276749,2023-12-01 05:19:02
0.03999999910593033,0.05900000035762787,0.07599999755620956,2023-12-01 05:20:02
0.06400000303983688,0.0729999989271164,0.07999999821186066,2023-12-01 05:21:02
0.0430000014603138,0.04600000008940697,0.04399999976158142,2023-12-01 05:22:02
0.03500000014901161,0.05700000002980232,0.0729999989271164,2023-12-01 05:23:02
0.06300000101327896,0.06199999898672104,0.05999999865889549,2023-12-01 05:24:02
0.054999999701976776,0.039000000804662704,0.06700000166893005,2023-12-01 05:25:02
0.054999999701976776,0.041999999433755875,0.07900000363588333,2023-12-01 05:26:02
0.07199999690055847,0.039000000804662704,0.06400000303983688,2023-12-01 05:27:02
0.0689999982714653,0.08799999952316284,0.08299999684095383,2023-12-01 05:28:02
0.0689999982714653,0.05400000140070915,0.04699999839067459,2023-12-01 05:29:02
0.05999999865889549,0.04800000041723251,0.0560000017285347,2023-12-01 05:30:02
0.04500000178813934,0.04500000178813934,0.0860000029206276,2023-12-01 05:31:02
0.04600000008940697,0.041999999433755875,0.054999999701976776,2023-12-01 05:32:02
0.08100000023841858,0.04800000041723251,0.07500000298023224,2023-12-01 05:33:02
0.057999998331069946,0.04600000008940697,0.04899999871850014,2023-12-01 05:34:02
0.05400000140070915,0.04600000008940697,0.07999999821186066,2023-12-01 05:35:02
0.05700000002980232,0.04500000178813934,0.07199999690055847,2023-12-01 05:36:02
0.06499999761581421,0.041999999433755875,0.0689999982714653,2023-12-01 05:37:02
0.06400000303983688,0.061000000685453415,0.07500000298023224,2023-12-01 05:38:02
0.04600000008940697,0.07100000232458115,0.07000000029802322,2023-12-01 05:39:02
0.06800000369548798,0.057999998331069946,0.07999999821186066,2023-12-01 05:40:02
0.06499999761581421,0.0430000014603138,0.07000000029802322,2023-12-01 05:41:02
0.06700000166893005,0.05900000035762787,0.09300000220537186,2023-12-01 05:42:02
0.07000000029802322,0.09000000357627869,0.09200000017881393,2023-12-01 05:43:02
0.04800000041723251,0.06599999964237213,0.07100000232458115,2023-12-01 05:44:02
0.06400000303983688,0.05900000035762787,0.06199999898672104,2023-12-01 05:45:02
0.050999999046325684,0.05299999937415123,0.05400000140070915,2023-12-01 05:46:02
0.04500000178813934,0.04399999976158142,0.0729999989271164,2023-12-01 05:47:02
